PRICEEACH,SALES,ORDERDATE,YEAR_ID,PRODUCTLINE,CITY,COUNTRY
100,4935.28,12/3/2004 0:00,2004,Planes,Brickhaven,USA
100,2754.7,12/17/2004 0:00,2004,Planes,Chatswood,Australia
100,3856.71,2/3/2005 0:00,2005,Planes,Nantes,France
83.84,3102.08,3/1/2005 0:00,2005,Planes,Madrid,Spain
86.76,1908.72,3/30/2005 0:00,2005,Planes,Reims,France
88.75,7543.75,4/3/2005 0:00,2005,Planes,Newark,USA
100,2457.18,5/10/2005 0:00,2005,Planes,Reggio Emilia,Italy
65.77,2038.87,2/11/2003 0:00,2003,Ships,Kobenhavn,Denmark
65.77,2499.26,4/28/2003 0:00,2003,Ships,Salzburg,Austria
85.29,3838.05,6/12/2003 0:00,2003,Ships,London,UK
85.29,2643.99,8/10/2003 0:00,2003,Ships,New Bedford,USA
64.33,2315.88,10/2/2003 0:00,2003,Ships,Glendale,USA
70.11,3225.06,10/23/2003 0:00,2003,Ships,Boras,Sweden
76.62,2451.84,11/7/2003 0:00,2003,Ships,Madrid,Spain
57.82,2254.98,11/14/2003 0:00,2003,Ships,New Bedford,USA
78.79,3939.5,11/26/2003 0:00,2003,Ships,Barcelona,Spain
74.45,3424.7,1/2/2004 0:00,2004,Ships,Lyon,France
80.95,2914.2,2/19/2004 0:00,2004,Ships,San Diego,USA
82.4,2389.6,3/29/2004 0:00,2004,Ships,Newark,USA
75.89,2428.48,5/7/2004 0:00,2004,Ships,NYC,USA
68.67,3021.48,6/17/2004 0:00,2004,Ships,Montreal,Canada
62.16,2610.72,7/21/2004 0:00,2004,Ships,Bruxelles,Belgium
65.77,3091.19,8/20/2004 0:00,2004,Ships,Tsawassen,Canada
58.55,2576.2,9/10/2004 0:00,2004,Ships,Boston,USA
75.17,3232.31,10/14/2004 0:00,2004,Ships,Manchester,UK
74.45,3573.6,11/1/2004 0:00,2004,Ships,Cowes,UK
96.31,2022.51,11/10/2004 0:00,2004,Ships,Kobenhavn,Denmark
74.35,3717.5,11/23/2004 0:00,2004,Ships,Minato-ku,Japan
75.35,2185.15,12/2/2004 0:00,2004,Ships,Madrid,Spain
70.33,2883.53,1/31/2005 0:00,2005,Ships,Oulu,Finland
100,5017.57,3/1/2005 0:00,2005,Ships,Madrid,Spain
66.5,1463,3/28/2005 0:00,2005,Ships,Toulouse,France
75.89,2352.59,5/6/2005 0:00,2005,Ships,Boston,USA
100,4460.82,1/29/2003 0:00,2003,Classic Cars,Stavern,Norway
100,4758.18,4/1/2003 0:00,2003,Classic Cars,Paris,France
100,4597.2,5/28/2003 0:00,2003,Classic Cars,Madrid,Spain
100,4114.8,7/24/2003 0:00,2003,Classic Cars,Burlingame,USA
100,2104,9/19/2003 0:00,2003,Classic Cars,Singapore,Singapore
81.93,3195.27,10/21/2003 0:00,2003,Classic Cars,Graz,Austria
85.98,3611.16,11/6/2003 0:00,2003,Classic Cars,London,UK
86.99,2000.77,11/13/2003 0:00,2003,Classic Cars,Philadelphia,USA
89.01,2314.26,11/25/2003 0:00,2003,Classic Cars,Lyon,France
100,3871.89,12/5/2003 0:00,2003,Classic Cars,Vancouver,Canada
88,2728,2/4/2004 0:00,2004,Classic Cars,Singapore,Singapore
100,5614,3/11/2004 0:00,2004,Classic Cars,San Rafael,USA
100,4628.8,5/4/2004 0:00,2004,Classic Cars,New Haven,USA
80.92,3641.4,6/15/2004 0:00,2004,Classic Cars,Minato-ku,Japan
88,4048,7/19/2004 0:00,2004,Classic Cars,Chatswood,Australia
85.98,2321.46,8/19/2004 0:00,2004,Classic Cars,Allentown,USA
100,3256.96,9/8/2004 0:00,2004,Classic Cars,Boras,Sweden
100,4208,10/11/2004 0:00,2004,Classic Cars,Versailles,France
99.13,2973.9,10/22/2004 0:00,2004,Classic Cars,Vancouver,Canada
100,4248.3,11/5/2004 0:00,2004,Classic Cars,NYC,USA
100,9558.8,11/20/2004 0:00,2004,Classic Cars,Paris,France
82.83,2650.56,11/1/2004 0:00,2004,Classic Cars,Madrid,Spain
100,3761.37,12/10/2004 0:00,2004,Classic Cars,Madrid,Spain
100,4301.34,1/23/2005 0:00,2005,Classic Cars,San Rafael,USA
54.84,1864.56,2/17/2005 0:00,2005,Classic Cars,San Rafael,USA
100,3576.8,5/1/2005 0:00,2005,Classic Cars,Montreal,Canada
80.92,3722.32,5/31/2005 0:00,2005,Classic Cars,Madrid,Spain
100,3986.56,2/17/2003 0:00,2003,Planes,Bergamo,Italy
100,3417.12,4/29/2003 0:00,2003,Planes,Melbourne,Australia
99.67,2691.09,6/27/2003 0:00,2003,Planes,Madrid,Spain
100,2752.6,8/25/2003 0:00,2003,Planes,Pasadena,USA
100,4527.72,10/28/2003 0:00,2003,Planes,Burlingame,USA
100,3957.05,11/18/2003 0:00,2003,Planes,Bergen,Norway
100,2818,1/12/2004 0:00,2004,Planes,Osaka,Japan
100,3199.86,2/20/2004 0:00,2004,Planes,Melbourne,Australia
96.11,2402.75,4/2/2004 0:00,2004,Planes,Tsawassen,Canada
100,6055.72,5/11/2004 0:00,2004,Planes,San Jose,USA
100,5465.16,6/28/2004 0:00,2004,Planes,Bridgewater,USA
100,6378.72,7/23/2004 0:00,2004,Planes,Nantes,France
100,5392.8,8/27/2004 0:00,2004,Planes,Cambridge,USA
100,3986.5,9/16/2004 0:00,2004,Planes,Dublin,Ireland
100,4009.23,10/15/2004 0:00,2004,Planes,White Plains,USA
100,7119,11/2/2004 0:00,2004,Planes,Allentown,USA
100,4072.2,11/12/2004 0:00,2004,Planes,Bergamo,Italy
100,4094.51,11/24/2004 0:00,2004,Planes,Barcelona,Spain
68.8,3302.4,12/4/2004 0:00,2004,Planes,Glendale,USA
72.42,3186.48,12/17/2004 0:00,2004,Planes,Chatswood,Australia
66.73,1668.25,2/3/2005 0:00,2005,Planes,Nantes,France
100,7154.5,3/3/2005 0:00,2005,Planes,New Bedford,USA
100,2810.83,3/30/2005 0:00,2005,Planes,Reims,France
96.11,2018.31,4/3/2005 0:00,2005,Planes,Newark,USA
100,5642.83,5/10/2005 0:00,2005,Planes,Reggio Emilia,Italy
74.4,3273.6,2/17/2003 0:00,2003,Planes,Bergamo,Italy
76,3268,4/29/2003 0:00,2003,Planes,Melbourne,Australia
96,2688,8/10/2003 0:00,2003,Planes,New Bedford,USA
86.4,3715.2,10/6/2003 0:00,2003,Planes,Helsinki,Finland
96,4608,10/28/2003 0:00,2003,Planes,Burlingame,USA
82.4,3131.2,12/1/2003 0:00,2003,Planes,Burbank,USA
86.4,2678.4,1/12/2004 0:00,2004,Planes,Osaka,Japan
67.2,1747.2,2/20/2004 0:00,2004,Planes,Melbourne,Australia
92,2944,4/2/2004 0:00,2004,Planes,Tsawassen,Canada
67.2,2956.8,5/11/2004 0:00,2004,Planes,San Jose,USA
76,2052,6/24/2004 0:00,2004,Planes,Madrid,Spain
73.6,3164.8,7/23/2004 0:00,2004,Planes,Nantes,France
69.6,1740,8/21/2004 0:00,2004,Planes,Oslo,Norway
80.8,1777.6,9/15/2004 0:00,2004,Planes,Munich,Germany
87.2,1831.2,10/15/2004 0:00,2004,Planes,White Plains,USA
75.2,3609.6,11/1/2004 0:00,2004,Planes,Cowes,UK
64,2112,11/12/2004 0:00,2004,Planes,Bergamo,Italy
100,3644.12,11/24/2004 0:00,2004,Planes,Salzburg,Austria
81.95,3523.85,12/4/2004 0:00,2004,Planes,Glendale,USA
100,5001.92,12/17/2004 0:00,2004,Planes,Chatswood,Australia
100,5208.72,2/3/2005 0:00,2005,Planes,Nantes,France
94.34,3018.88,3/1/2005 0:00,2005,Planes,Madrid,Spain
65.6,1902.4,3/30/2005 0:00,2005,Planes,Reims,France
92,7084,4/3/2005 0:00,2005,Planes,Newark,USA
67.2,2620.8,5/10/2005 0:00,2005,Planes,Reggio Emilia,Italy
81.14,3164.46,2/11/2003 0:00,2003,Ships,Kobenhavn,Denmark
100,4219.2,4/21/2003 0:00,2003,Ships,Barcelona,Spain
91.15,3828.3,6/12/2003 0:00,2003,Ships,London,UK
100,2334.99,8/8/2003 0:00,2003,Ships,San Rafael,USA
88.15,4407.5,9/28/2003 0:00,2003,Ships,Madrid,Spain
100,2812.8,10/23/2003 0:00,2003,Ships,Boras,Sweden
92.16,4055.04,11/7/2003 0:00,2003,Ships,Madrid,Spain
100,3891.66,11/14/2003 0:00,2003,Ships,New Bedford,USA
92.16,2488.32,11/26/2003 0:00,2003,Ships,Barcelona,Spain
100,4447.4,1/2/2004 0:00,2004,Ships,Lyon,France
100,4187.22,2/19/2004 0:00,2004,Ships,San Diego,USA
96.16,4615.68,3/20/2004 0:00,2004,Ships,Cowes,UK
100,3245.4,5/7/2004 0:00,2004,Ships,NYC,USA
88.15,2203.75,6/17/2004 0:00,2004,Ships,Montreal,Canada
86.15,3446,7/21/2004 0:00,2004,Ships,Bruxelles,Belgium
88.15,1939.3,8/20/2004 0:00,2004,Ships,Tsawassen,Canada
100,3473.78,9/10/2004 0:00,2004,Ships,Boston,USA
90.15,2884.8,10/14/2004 0:00,2004,Ships,Manchester,UK
86.15,2670.65,10/29/2004 0:00,2004,Ships,Nantes,France
80,3440,11/10/2004 0:00,2004,Ships,Kobenhavn,Denmark
89.38,2770.78,11/21/2004 0:00,2004,Ships,NYC,USA
77.34,2397.54,12/2/2004 0:00,2004,Ships,Madrid,Spain
96.34,3275.56,1/31/2005 0:00,2005,Ships,Oulu,Finland
92.08,4143.6,3/1/2005 0:00,2005,Ships,Madrid,Spain
100,5192.64,3/28/2005 0:00,2005,Ships,Toulouse,France
100,3029.04,5/6/2005 0:00,2005,Ships,Boston,USA
100,2556.18,2/11/2003 0:00,2003,Ships,Kobenhavn,Denmark
83.42,3753.9,4/16/2003 0:00,2003,Ships,Singapore,Singapore
85.41,2562.3,6/12/2003 0:00,2003,Ships,London,UK
85.41,3245.58,8/8/2003 0:00,2003,Ships,San Rafael,USA
100,2204.6,9/28/2003 0:00,2003,Ships,Madrid,Spain
100,3003,10/23/2003 0:00,2003,Ships,Boras,Sweden
100,2526.48,11/7/2003 0:00,2003,Ships,Madrid,Spain
79.45,1747.9,11/14/2003 0:00,2003,Ships,New Bedford,USA
93.35,3267.25,11/26/2003 0:00,2003,Ships,Barcelona,Spain
85.41,2818.53,1/2/2004 0:00,2004,Ships,Lyon,France
95.34,2955.54,2/19/2004 0:00,2004,Ships,San Diego,USA
82.43,2885.05,3/20/2004 0:00,2004,Ships,Cowes,UK
90.37,3162.95,5/7/2004 0:00,2004,Ships,NYC,USA
81.43,4071.5,6/17/2004 0:00,2004,Ships,Montreal,Canada
100,2969.46,7/21/2004 0:00,2004,Ships,Bruxelles,Belgium
89.38,3396.44,8/20/2004 0:00,2004,Ships,Tsawassen,Canada
100,4692.6,9/10/2004 0:00,2004,Ships,Brickhaven,USA
100,3515.7,10/14/2004 0:00,2004,Ships,Manchester,UK
91.37,3380.69,10/29/2004 0:00,2004,Ships,Nantes,France
86.61,3204.57,11/10/2004 0:00,2004,Ships,Kobenhavn,Denmark
71.89,2588.04,11/21/2004 0:00,2004,Ships,NYC,USA
100,2854.75,12/2/2004 0:00,2004,Ships,Madrid,Spain
100,4025.6,1/31/2005 0:00,2005,Ships,Oulu,Finland
95.48,2864.4,3/1/2005 0:00,2005,Ships,Madrid,Spain
100,3789.72,3/28/2005 0:00,2005,Ships,Toulouse,France
90.37,2439.99,5/6/2005 0:00,2005,Ships,Boston,USA
61.44,2949.12,2/17/2003 0:00,2003,Planes,Bergamo,Italy
59.22,1539.72,4/28/2003 0:00,2003,Planes,Salzburg,Austria
85.13,2213.38,6/16/2003 0:00,2003,Planes,Glendale,USA
85.87,2919.58,8/10/2003 0:00,2003,Planes,New Bedford,USA
85.87,3778.28,10/6/2003 0:00,2003,Planes,Helsinki,Finland
82.91,3233.49,10/28/2003 0:00,2003,Planes,Burlingame,USA
76.25,3431.25,11/8/2003 0:00,2003,Planes,Toulouse,France
63.67,2546.8,11/27/2003 0:00,2003,Planes,Makati City,Philippines
70.33,2953.86,1/12/2004 0:00,2004,Planes,Osaka,Japan
74.03,3183.29,2/19/2004 0:00,2004,Planes,San Diego,USA
72.55,2466.7,4/2/2004 0:00,2004,Planes,Tsawassen,Canada
62.19,2363.22,5/11/2004 0:00,2004,Planes,San Jose,USA
71.07,2487.45,6/24/2004 0:00,2004,Planes,Madrid,Spain
72.55,2249.05,7/23/2004 0:00,2004,Planes,Nantes,France
64.41,2061.12,8/21/2004 0:00,2004,Planes,Oslo,Norway
86.62,4071.14,9/15/2004 0:00,2004,Planes,Munich,Germany
68.11,2656.29,10/15/2004 0:00,2004,Planes,White Plains,USA
62.19,2736.36,11/1/2004 0:00,2004,Planes,Cowes,UK
85.87,3348.93,11/12/2004 0:00,2004,Planes,Bergamo,Italy
57.86,2893,11/23/2004 0:00,2004,Planes,Minato-ku,Japan
75.51,1661.22,12/3/2004 0:00,2004,Planes,Brickhaven,USA
100,4277.35,12/17/2004 0:00,2004,Planes,Chatswood,Australia
55.62,2502.9,1/31/2005 0:00,2005,Planes,Oulu,Finland
86.4,3801.6,3/1/2005 0:00,2005,Planes,Madrid,Spain
87.36,3144.96,3/30/2005 0:00,2005,Planes,Reims,France
72.55,2031.4,4/3/2005 0:00,2005,Planes,Newark,USA
62.19,2674.17,5/10/2005 0:00,2005,Planes,Reggio Emilia,Italy
52.64,2526.72,2/17/2003 0:00,2003,Planes,Bergamo,Italy
48.17,1348.76,4/28/2003 0:00,2003,Planes,Salzburg,Austria
41.71,875.91,6/16/2003 0:00,2003,Planes,Glendale,USA
50.65,1874.05,8/10/2003 0:00,2003,Planes,New Bedford,USA
49.16,1671.44,10/6/2003 0:00,2003,Planes,Helsinki,Finland
41.71,1668.4,10/23/2003 0:00,2003,Planes,Boras,Sweden
51.15,2301.75,11/8/2003 0:00,2003,Planes,Toulouse,France
52.14,1459.92,11/14/2003 0:00,2003,Planes,London,UK
41.71,1209.59,11/26/2003 0:00,2003,Planes,Barcelona,Spain
44.69,2145.12,1/9/2004 0:00,2004,Planes,Los Angeles,USA
45.69,1416.39,2/19/2004 0:00,2004,Planes,San Diego,USA
57.61,1843.52,5/8/2004 0:00,2004,Planes,Cambridge,USA
57.11,1199.31,6/24/2004 0:00,2004,Planes,Madrid,Spain
58.6,1875.2,7/21/2004 0:00,2004,Planes,Brickhaven,USA
57.61,2477.23,8/20/2004 0:00,2004,Planes,Tsawassen,Canada
45.19,948.99,9/15/2004 0:00,2004,Planes,Munich,Germany
53.63,1823.42,10/14/2004 0:00,2004,Planes,Philadelphia,USA
43.7,1485.8,11/1/2004 0:00,2004,Planes,Cowes,UK
86.13,3789.72,11/15/2004 0:00,2004,Planes,NYC,USA
76.31,2060.37,11/23/2004 0:00,2004,Planes,Minato-ku,Japan
52.64,2579.36,12/3/2004 0:00,2004,Planes,Brickhaven,USA
95.2,2189.6,12/17/2004 0:00,2004,Planes,Chatswood,Australia
64.97,1624.25,1/31/2005 0:00,2005,Planes,Oulu,Finland
87.15,4357.5,3/1/2005 0:00,2005,Planes,Madrid,Spain
40.22,1367.48,3/30/2005 0:00,2005,Planes,Reims,France
56.12,1122.4,4/1/2005 0:00,2005,Planes,San Jose,USA
57.61,2419.62,5/9/2005 0:00,2005,Planes,Glen Waverly,Australia
56.78,1419.5,2/11/2003 0:00,2003,Ships,Kobenhavn,Denmark
43.68,2184,4/16/2003 0:00,2003,Ships,Singapore,Singapore
64.97,2079.04,6/12/2003 0:00,2003,Ships,London,UK
44.23,1724.97,8/8/2003 0:00,2003,Ships,San Rafael,USA
60.06,3003,9/28/2003 0:00,2003,Ships,Madrid,Spain
48.59,1846.42,10/23/2003 0:00,2003,Ships,Boras,Sweden
50.23,2009.2,11/7/2003 0:00,2003,Ships,Madrid,Spain
64.43,1804.04,11/14/2003 0:00,2003,Ships,New Bedford,USA
50.23,2109.66,11/26/2003 0:00,2003,Ships,Barcelona,Spain
63.88,2682.96,1/2/2004 0:00,2004,Ships,Lyon,France
63.34,2280.24,2/19/2004 0:00,2004,Ships,San Diego,USA
49.69,1192.56,3/20/2004 0:00,2004,Ships,Cowes,UK
65.52,1506.96,5/7/2004 0:00,2004,Ships,NYC,USA
50.78,1472.62,6/17/2004 0:00,2004,Ships,Montreal,Canada
45.86,1696.82,7/21/2004 0:00,2004,Ships,Bruxelles,Belgium
51.32,1693.56,8/20/2004 0:00,2004,Ships,Tsawassen,Canada
60.06,1921.92,9/9/2004 0:00,2004,Ships,Torino,Italy
59.51,2082.85,10/14/2004 0:00,2004,Ships,Manchester,UK
55.69,2227.6,10/29/2004 0:00,2004,Ships,Nantes,France
86.74,3209.38,11/10/2004 0:00,2004,Ships,Kobenhavn,Denmark
97.16,4080.72,11/21/2004 0:00,2004,Ships,NYC,USA
100,2244.4,12/2/2004 0:00,2004,Ships,Madrid,Spain
100,3978.51,1/31/2005 0:00,2005,Ships,Oulu,Finland
100,5417.57,3/1/2005 0:00,2005,Ships,Madrid,Spain
62.24,2116.16,3/28/2005 0:00,2005,Ships,Toulouse,France
65.52,3079.44,5/6/2005 0:00,2005,Ships,Boston,USA
